2775,10;1 0,4 3,2 5,1 1,5 3,2 4,1 5,1 3,1 4,2 2,1 1,1 3,1 2,2 3,5 2,1 3,4 2,1 1,3 2,5 1,1 0,1 1,1 2,3 0,1 2,10 0,1 1,1 2,1 3,1 0,1 5,1 1,1 2,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,12 0,
2785,10;1 0,1 1,2 2,2 3,1 5,1 3,1 4,1 3,2 2,1 3,1 4,3 3,1 4,3 2,1 1,2 2,3 1,5 2,1 1,2 2,1 1,1 2,2 3,3 1,1 2,1 1,1 0,1 1,1 2,3 0,1 2,1 1,8 0,3 1,1 0,3 1,1 0,1 2,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,11 0,0 0,
2795,9;3 0,2 3,4 4,1 3,1 2,1 4,1 3,3 4,1 5,1 3,1 2,1 3,1 1,1 0,1 2,1 3,2 2,2 0,1 2,2 1,1 2,1 1,3 2,1 3,2 2,1 1,2 2,4 1,4 0,1 1,9 0,2 1,3 2,3 0,1 1,1 2,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,10 0,0 0,
2804,10;3 0,2 3,1 5,4 3,3 2,2 4,1 3,1 4,2 3,1 2,1 3,1 1,2 2,1 1,1 2,1 1,1 0,2 1,4 2,1 1,1 2,1 3,1 2,1 3,3 2,3 1,2 0,1 2,12 0,4 1,1 2,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,14 0,0 0,
2814,10;3 0,1 3,1 1,1 5,1 4,2 3,1 4,2 3,1 4,1 5,1 3,1 4,1 5,1 3,2 2,1 1,2 2,4 1,1 3,5 1,3 2,3 3,2 2,1 1,1 2,2 1,4 0,1 2,10 0,1 1,2 2,1 1,2 3,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,14 0,
2824,10;2 0,1 1,1 2,1 3,1 4,1 3,1 5,9 4,4 2,1 3,1 2,1 0,5 1,2 2,1 1,3 2,1 3,1 4,5 2,1 0,3 1,1 2,1 0,1 1,1 2,10 0,1 1,1 2,1 1,3 2,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,12 0,
2834,9;2 0,1 2,1 1,1 3,2 4,1 2,1 1,1 4,2 3,4 4,2 3,1 2,1 1,4 2,1 0,2 1,1 0,1 2,2 1,1 0,1 1,3 2,2 3,1 2,3 1,2 2,1 1,1 0,1 1,13 0,1 1,1 2,1 1,2 2,1 1,1 2,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,11 0,
2843,10;2 0,1 4,2 2,1 3,1 4,1 3,1 2,1 4,1 5,1 4,1 2,1 5,1 4,1 5,1 2,1 4,1 3,1 1,1 2,2 3,2 1,1 0,1 1,1 0,5 1,1 2,1 3,1 2,1 3,3 2,1 3,3 2,1 1,1 2,14 0,1 2,1 0,3 1,1 2,4 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,10 0,0 0,
2853,10;1 0,1 1,1 2,1 1,1 2,1 3,1 5,1 2,1 3,1 5,1 4,2 2,3 4,1 3,1 5,2 2,1 3,2 2,3 1,1 0,5 1,6 2,1 3,4 2,2 1,15 0,2 0,5 1,1 2,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,11 0,0 0,
2863,9;3 0,2 2,2 4,1 3,2 4,1 3,1 2,1 3,2 4,1 3,1 2,1 4,5 2,1 3,1 2,3 0,2 1,1 2,1 1,2 2,1 1,3 3,2 2,1 1,1 2,4 1,1 0,1 2,1 3,1 1,12 0,2 1,1 0,1 2,1 1,1 2,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,12 0,0 0,
2872,11;2 0,1 1,1 0,2 3,1 4,1 3,1 4,1 1,1 2,2 5,1 4,1 3,1 4,4 3,1 4,1 3,1 2,1 0,1 1,3 0,1 1,1 2,3 1,2 2,2 3,1 4,4 2,1 3,2 2,1 1,1 2,15 0,1 1,1 2,1 0,3 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,12 0,0 0,
2883,9;2 0,1 3,2 2,1 4,2 3,2 2,1 1,1 2,1 4,2 3,1 4,4 3,1 1,1 2,1 1,1 2,4 0,1 1,1 2,4 1,2 2,1 3,3 2,1 3,4 2,1 1,15 0,2 1,1 2,2 1,1 2,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,11 0,0 0,
2892,10;2 0,2 4,1 3,1 5,1 4,2 2,1 3,1 2,1 4,1 3,1 2,2 4,3 2,1 3,1 2,1 1,1 2,1 1,3 0,5 1,1 2,1 1,1 2,2 3,1 2,3 3,2 2,1 3,1 2,2 1,14 0,3 1,1 2,4 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,11 0,0 0,
2902,10;3 0,1 4,1 1,1 3,1 4,2 5,2 4,1 5,1 4,3 3,1 2,4 3,1 2,2 1,2 0,1 1,1 2,2 0,4 1,1 3,1 2,2 3,1 4,1 3,3 2,1 3,2 2,1 1,15 0,1 0,1 1,1 2,1 1,2 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,11 0,
2912,10;2 0,1 3,1 1,1 2,2 3,2 4,2 5,1 4,4 3,3 2,1 3,1 2,3 1,3 0,4 1,1 2,2 1,1 2,2 3,1 2,1 4,2 3,2 2,1 3,1 1,1 3,15 0,3 0,1 2,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,14 0,0 0,
2922,10;2 0,2 2,1 6,1 7,1 4,3 3,1 4,1 3,1 4,1 2,2 4,1 2,3 1,1 0,3 2,2 0,1 2,2 0,1 2,2 1,3 2,3 3,1 2,1 3,2 2,2 1,2 2,2 1,15 0,1 0,1 1,1 0,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,12 0,
2932,9;3 0,1 1,1 3,1 7,1 3,2 1,3 3,1 2,2 4,1 3,2 2,1 3,1 1,1 0,3 1,2 0,1 1,1 0,1 3,1 0,1 1,1 0,4 2,4 3,3 2,4 1,15 0,2 0,1 1,1 0,1 2,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,12 0,0 0,
2941,10;2 0,1 1,1 0,2 3,1 4,2 2,1 4,1 2,1 3,3 4,1 2,2 3,3 2,1 1,6 0,3 1,1 2,1 1,2 2,4 3,2 2,4 1,1 2,1 1,15 0,2 0,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,14 0,
2951,10;4 0,1 3,2 4,1 2,3 3,2 4,1 2,1 4,3 3,1 1,1 0,1 1,1 0,1 1,1 0,1 1,1 0,4 1,2 3,1 2,1 1,2 2,2 3,1 4,1 3,1 4,1 2,1 1,1 2,1 1,1 2,1 1,15 0,2 0,1 2,1 1,2 0,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,10 0,0 0,
2961,10;3 0,1 2,3 4,1 2,1 3,4 4,1 2,1 5,1 2,1 3,1 4,1 2,1 1,1 0,1 1,1 0,1 1,5 0,1 1,1 2,2 1,2 2,4 3,1 2,1 3,1 2,4 1,2 3,15 0,5 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,11 0,
2971,10;3 0,1 3,1 2,1 3,1 4,2 3,3 4,1 5,1 3,3 4,1 3,1 4,1 1,9 0,2 1,1 0,1 1,3 2,2 4,3 2,1 3,1 2,2 1,1 0,1 1,15 0,6 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,11 0,0 0,
2981,10;2 0,1 5,2 2,1 4,2 3,1 5,3 4,4 3,1 4,1 3,1 2,2 0,1 1,7 0,6 1,2 2,2 3,4 2,1 1,1 0,1 1,15 0,6 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,12 0,0 0,
2991,10;2 0,2 5,1 1,1 5,1 4,1 3,1 4,2 3,1 2,1 4,2 3,3 2,1 1,2 0,1 2,6 0,5 1,1 0,1 1,7 2,3 1,15 0,5 0,3 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,12 0,0 0,
3001,10;2 0,1 6,1 1,3 4,1 3,1 4,1 3,2 4,1 3,1 2,4 3,1 2,1 1,1 3,1 2,1 0,1 1,7 0,4 1,1 2,2 1,3 2,2 1,1 2,1 1,15 0,6 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,13 0,0 0,
3011,10;2 0,1 6,1 0,1 1,1 5,1 3,2 2,1 4,1 2,1 4,1 3,2 1,1 2,1 1,1 0,1 1,1 2,1 4,1 1,8 0,2 1,2 2,1 3,4 1,3 2,1 0,1 1,1 0,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,3 0,
3021,9;2 0,1 6,2 2,1 3,1 4,2 3,1 4,1 5,2 3,1 1,2 2,1 1,2 2,1 1,8 0,3 1,1 0,1 3,3 2,3 1,3 2,2 1,1 0,1 2,1 1,15 0,2 0,1 1,1 2,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,14 0,
3030,10;2 0,1 4,1 0,1 3,2 4,3 3,1 4,1 3,1 4,1 2,1 0,2 1,1 2,1 1,10 0,1 1,1 0,1 1,2 0,1 1,1 3,3 1,1 2,1 1,1 2,2 1,1 0,1 1,9 0,1 1,8 0,1 2,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,0 0,
3040,10;2 0,1 4,1 2,1 4,1 2,5 1,2 0,1 1,1 0,4 1,10 0,1 1,1 0,1 2,1 1,1 0,2 1,3 0,7 1,9 0,1 2,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,9 0,0 0,
3050,11;1 0,1 1,1 6,1 2,1 4,2 3,1 2,1 3,3 2,1 1,1 2,2 1,1 2,2 1,2 0,1 1,9 0,1 2,2 1,1 0,1 1,1 0,1 1,4 0,6 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,2 0,
3061,10;1 0,1 2,1 5,1 1,1 2,2 3,1 2,1 1,1 0,1 1,2 0,1 2,3 0,1 1,2 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,14 0,
3071,10;1 0,1 5,1 6,1 1,1 2,1 4,1 3,2 2,1 3,1 4,1 2,2 1,5 0,1 2,1 3,3 0,1 1,2 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,7 0,0 0,
3081,9;1 0,2 5,1 2,1 3,1 4,1 2,2 1,1 2,1 4,2 1,1 2,5 0,1 2,1 1,1 0,1 1,1 2,1 1,3 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,6 0,
3090,11;1 0,2 4,2 0,2 1,1 2,1 1,1 0,1 2,1 1,1 2,1 1,6 0,1 1,1 0,1 1,4 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,7 0,0 0,
3101,10;1 0,1 5,1 4,4 0,2 1,3 0,1 2,1 1,9 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,11 0,
3111,10;1 0,1 3,1 5,4 0,1 1,1 2,1 1,2 2,1 1,3 0,1 1,5 0,3 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,10 0,0 0,
3121,10;6 0,1 1,2 3,1 1,2 4,2 2,2 0,2 2,2 0,1 1,1 0,1 1,1 2,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,9 0,
3131,10;4 0,1 2,1 1,1 0,1 1,1 2,1 1,1 3,1 4,1 1,1 2,1 1,5 0,1 3,1 2,1 0,1 2,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,10 0,
3141,10;1 0,1 2,1 5,1 2,1 3,1 1,1 2,1 3,1 4,1 1,1 3,1 5,1 2,3 0,1 2,2 0,1 2,1 0,2 1,1 2,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,10 0,0 0,
3151,10;1 0,1 2,1 5,1 4,1 3,4 4,1 1,1 4,1 6,1 3,2 1,2 2,1 1,1 2,1 1,1 3,2 1,1 2,1 1,2 3,1 1,1 3,1 2,4 1,2 0,3 1,1 0,1 1,1 2,1 1,1 3,3 2,2 1,2 2,1 1,15 0,15 0,2 0,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,9 0,0 0,
3161,9;1 0,1 1,1 5,2 2,3 0,2 1,5 0,1 1,3 0,1 1,1 0,1 1,3 0,1 2,6 0,3 1,1 0,3 2,2 1,1 2,1 1,3 2,6 1,15 0,15 0,3 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,9 0,0 0,
3170,10;1 0,1 3,1 4,2 3,3 2,1 1,1 2,1 3,1 4,1 2,1 3,2 1,3 0,4 1,3 0,1 1,2 0,1 1,6 0,4 1,1 0,3 1,1 0,1 2,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,4 0,0 0,
3180,11;1 0,1 5,1 8,1 3,1 4,4 3,1 2,3 5,1 4,1 3,2 2,2 1,4 2,2 1,1 0,1 1,1 0,1 1,1 2,6 0,1 1,1 0,1 1,1 3,1 2,2 1,2 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,4 0,0 0,
3191,9;1 0,1 4,1 8,1 3,2 4,2 3,2 2,1 5,2 4,1 3,1 4,1 3,2 2,1 1,3 2,1 4,3 1,3 0,1 2,8 0,1 1,1 3,1 2,2 1,14 0,1 2,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,6 0,0 0,
3200,10;2 0,1 6,2 4,1 5,1 3,1 4,1 3,1 2,2 5,2 4,1 3,1 2,1 1,1 2,1 1,1 2,1 1,1 0,3 1,1 2,1 1,7 0,1 1,3 0,3 1,15 0,2 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,6 0,
3210,10;2 0,1 1,1 2,2 4,1 3,1 4,2 3,2 5,1 4,1 3,1 2,1 3,1 1,1 2,1 1,1 3,1 2,1 1,1 4,1 2,1 0,2 2,1 0,1 1,2 0,1 1,6 0,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,10 0,0 0,
3220,10;1 0,1 1,1 4,1 1,1 3,1 4,1 3,1 4,2 3,2 5,2 4,1 3,2 2,1 1,1 0,2 1,2 4,1 2,4 1,1 2,1 1,8 0,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,10 0,
3230,10;2 0,1 3,1 2,3 3,1 4,1 3,3 5,2 4,1 2,1 1,1 3,1 2,2 1,1 2,1 3,1 5,2 3,1 1,2 0,1 1,9 0,1 1,1 2,1 0,1 2,3 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,4 0,
3240,10;2 0,2 2,3 3,1 4,1 3,1 5,1 4,1 5,2 4,1 2,1 1,1 2,2 1,1 2,1 3,1 2,1 3,1 2,1 3,1 2,3 0,1 1,9 0,1 1,1 0,1 1,3 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,4 0,0 0,
3250,10;2 0,1 2,1 1,2 3,1 2,1 4,1 3,1 5,2 4,1 3,1 4,1 2,1 1,1 2,2 1,1 2,1 3,1 1,3 2,1 0,1 1,2 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,5 0,0 0,
3260,10;3 0,1 2,2 3,1 2,1 4,1 3,2 5,2 4,1 3,2 2,1 0,2 1,1 2,2 1,1 2,1 3,3 1,1 0,2 1,15 0,7 0,1 2,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,12 0,
3270,10;2 0,2 2,3 3,2 4,3 5,1 3,1 4,1 3,1 2,2 1,1 2,1 3,1 0,1 1,1 2,1 3,1 2,1 1,1 0,1 1,1 0,1 1,15 0,7 0,1 2,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,11 0,
3280,9;2 0,1 1,1 3,2 4,1 3,1 4,1 3,1 5,1 4,1 5,2 3,1 4,1 1,1 2,1 0,1 2,1 1,1 2,1 1,1 2,1 3,2 1,2 0,1 1,8 0,1 1,7 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,4 0,0 0,
3289,11;2 0,1 2,1 5,1 3,4 4,1 5,1 4,3 3,1 2,1 1,1 3,3 1,2 3,1 4,2 3,2 1,1 0,1 1,2 0,2 2,4 0,1 1,6 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,5 0,0 0,
3300,9;1 0,1 1,2 2,7 4,3 3,2 2,2 1,1 2,1 4,1 3,1 1,1 2,1 3,1 2,4 1,1 0,1 1,5 0,1 1,1 2,6 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,5 0,0 0,
3309,10;2 0,2 2,2 3,7 4,4 2,1 1,1 3,1 4,1 2,2 3,1 4,3 1,15 0,2 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,5 0,
3319,10;2 0,1 1,1 2,1 4,2 3,6 4,1 3,4 2,1 0,1 4,4 1,2 2,2 1,1 0,1 1,7 0,1 1,4 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,7 0,
3329,10;2 0,1 1,1 2,1 6,2 3,1 5,5 4,2 2,1 1,1 0,1 1,1 0,5 2,1 1,1 2,1 0,1 2,1 1,8 0,1 1,3 0,4 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,5 0,0 0,
3339,10;3 0,1 1,3 3,1 5,2 3,2 5,1 4,1 2,2 1,1 0,1 2,1 0,1 2,2 4,2 2,1 1,2 2,3 1,2 2,5 0,2 1,2 0,3 1,1 2,1 0,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,2 0,0 0,
3349,10;2 0,1 3,1 2,5 3,1 2,1 3,1 4,1 3,1 2,1 1,1 2,1 0,1 3,2 2,1 1,2 2,6 1,3 2,6 0,1 1,1 0,1 1,2 0,1 1,4 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,1 0,0 0,
3359,10;2 0,2 1,2 3,1 4,2 3,3 4,2 2,2 1,2 2,2 3,4 2,2 3,4 1,1 0,1 1,2 2,4 0,1 2,1 0,1 2,1 0,1 2,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,6 0,
3369,10;2 0,2 2,5 3,2 4,3 3,1 1,1 2,1 4,2 3,1 1,1 2,1 4,5 2,1 1,1 2,2 1,1 0,2 1,4 0,1 1,1 0,2 1,1 3,1 0,1 1,1 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,3 0,
3379,9;2 0,1 2,1 1,1 4,2 3,1 4,1 3,1 5,1 4,1 3,1 2,1 3,2 2,2 4,1 1,1 2,2 3,2 1,3 2,1 1,1 2,4 0,1 2,3 1,1 0,1 2,1 0,2 1,1 2,1 1,3 0,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,1 0,0 0,
3388,10;2 0,1 1,1 3,1 4,2 3,1 2,1 3,1 4,2 3,1 4,2 2,2 1,3 2,2 1,5 2,5 1,5 0,3 1,2 0,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,6 0,0 0,
3398,10;3 0,1 1,3 3,1 4,1 2,2 4,4 2,1 1,1 4,5 2,1 1,4 2,3 1,1 0,1 1,6 0,4 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,8 0,
3408,10;2 0,1 1,1 4,1 5,2 3,1 2,1 3,1 2,1 4,2 2,2 1,1 2,1 4,4 2,1 1,4 2,1 1,1 2,1 1,1 2,1 0,1 2,2 0,1 1,2 0,1 1,1 0,3 1,15 0,15 0,7 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,
3418,9;2 0,1 1,2 6,1 3,2 4,2 3,1 4,1 3,1 2,1 0,1 2,1 1,1 3,1 2,1 0,1 4,2 3,4 2,2 1,1 2,3 1,6 0,2 1,15 0,6 0,2 1,2 2,1 1,13 0,1 3,1 2,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,14 0,0 0,
3427,11;2 0,1 3,1 4,1 3,1 2,1 3,1 4,1 3,1 4,1 2,1 4,1 2,3 1,4 4,3 3,4 2,1 1,2 2,2 1,7 0,1 1,15 0,6 0,2 2,1 1,1 3,1 2,12 0,2 2,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,14 0,
3438,9;2 0,1 3,1 2,2 3,1 2,1 4,1 2,1 3,1 4,1 3,1 2,2 1,1 2,1 5,2 4,2 3,1 2,1 4,2 2,2 1,1 2,1 0,2 2,2 1,5 0,1 1,1 0,1 1,15 0,2 0,1 2,1 1,1 0,1 3,2 2,1 3,1 2,13 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,0 0,
3447,10;3 0,1 1,2 3,2 2,1 4,1 5,2 3,1 2,2 1,4 2,1 3,1 2,1 1,3 2,2 1,1 2,1 1,2 2,2 1,1 0,1 1,2 0,3 1,3 0,1 1,1 0,1 2,1 3,10 0,1 1,3 3,1 2,1 3,1 4,1 2,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,14 0,0 0,
3457,10;1 0,1 1,1 2,3 1,2 2,1 4,1 5,1 4,1 2,1 1,3 2,1 3,1 2,1 3,2 2,1 3,1 2,1 3,3 2,2 1,2 3,2 1,2 0,1 2,3 0,1 1,3 0,2 3,1 0,1 1,10 0,2 2,1 4,5 3,1 2,1 1,11 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,1 0,0 0,
3467,10;2 0,2 2,1 3,1 2,3 3,1 4,2 3,2 2,4 1,1 3,1 2,2 3,2 2,1 3,2 2,2 1,3 2,1 1,1 0,1 1,7 0,1 1,2 0,1 1,12 0,2 3,4 4,2 3,1 1,10 0,3 2,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,14 0,
3477,10;1 0,2 2,2 3,1 2,3 3,1 2,1 3,1 2,1 3,1 2,1 1,1 2,2 1,2 2,1 3,1 2,1 3,1 2,1 3,2 2,1 1,1 0,1 2,1 4,1 3,1 1,1 0,1 1,4 0,1 1,1 0,1 1,15 0,2 0,1 2,1 4,1 5,1 4,1 3,1 4,1 3,1 2,9 0,1 2,2 3,3 2,15 0,15 0,15 0,10 0,1 2,6 3,15 0,15 0,15 0,15 0,15 0,11 0,
3487,10;1 0,3 1,7 3,1 2,1 3,2 2,3 1,1 2,1 3,1 2,1 3,1 5,1 2,1 3,2 4,2 1,1 3,1 4,1 2,1 1,1 0,1 1,2 0,1 1,1 0,1 1,12 0,1 2,6 0,1 1,1 2,1 5,2 3,2 4,1 3,2 2,8 0,5 2,15 0,15 0,15 0,9 0,2 3,6 4,2 3,15 0,15 0,15 0,15 0,15 0,9 0,0 0,
3497,10;1 0,2 1,1 3,1 4,1 3,2 2,3 3,3 2,3 1,1 2,1 1,4 3,1 4,1 2,1 5,1 3,1 1,2 3,1 2,1 1,2 0,1 2,10 0,1 1,3 0,1 1,1 0,1 2,2 1,5 0,1 1,1 3,1 2,2 3,1 2,3 3,2 2,7 0,1 1,2 3,1 1,1 2,15 0,15 0,7 0,1 3,15 0,1 0,1 3,2 5,4 4,2 5,1 4,1 3,15 0,15 0,15 0,15 0,15 0,8 0,
3507,9;1 0,2 1,1 2,1 4,3 2,1 3,2 2,1 3,2 2,3 1,1 5,1 2,4 3,2 2,1 4,1 1,1 0,1 2,1 3,1 1,1 2,1 3,2 0,1 1,2 0,1 2,10 0,1 1,10 0,3 1,1 2,1 1,1 3,1 2,3 3,1 2,1 1,7 0,1 2,15 0,15 0,8 0,2 3,1 2,15 0,3 3,1 0,2 3,1 4,3 5,1 4,2 3,15 0,15 0,15 0,15 0,15 0,6 0,
3516,10;3 0,1 1,2 3,1 4,1 3,1 2,2 3,2 2,2 1,2 2,1 4,1 1,3 3,1 2,1 3,1 2,2 3,2 1,1 2,1 1,3 2,4 0,2 1,15 0,8 0,2 1,1 2,2 3,1 5,1 3,1 2,1 1,15 0,15 0,14 0,3 3,1 4,1 3,15 0,7 0,1 3,1 4,1 3,1 4,2 3,15 0,15 0,15 0,15 0,15 0,6 0,0 0,
3526,10;3 0,1 2,1 3,2 4,1 3,1 2,1 5,1 4,1 2,1 3,2 2,1 0,2 2,1 3,9 2,3 1,2 2,1 3,2 1,2 0,2 1,15 0,11 0,1 1,1 2,2 4,1 2,10 0,1 2,1 3,15 0,15 0,3 0,1 3,2 4,1 5,1 4,2 3,13 0,1 2,1 3,2 0,1 2,3 0,1 4,1 3,15 0,15 0,15 0,15 0,15 0,9 0,
3536,10;2 0,1 1,1 2,1 4,1 2,1 3,2 4,1 3,10 2,2 3,1 1,1 2,3 3,2 2,1 0,1 2,1 1,1 2,3 1,2 0,1 2,8 0,2 3,15 0,3 0,1 2,2 4,1 2,10 0,1 2,1 3,15 0,10 0,1 2,1 3,4 0,1 3,1 4,2 3,1 4,4 5,1 4,7 0,3 3,1 2,3 4,1 3,2 4,1 3,1 4,4 3,15 0,15 0,15 0,15 0,15 0,8 0,0 0,
3546,9;1 0,1 3,1 0,1 2,3 3,3 4,1 3,2 2,1 4,3 2,1 1,1 3,3 2,1 1,1 3,2 2,1 3,2 2,2 0,3 2,2 0,1 2,2 0,1 1,7 0,2 1,15 0,3 0,1 1,3 2,11 0,1 1,15 0,11 0,1 2,4 0,1 2,1 4,1 3,1 4,1 6,2 5,3 6,1 4,1 2,5 0,1 4,1 5,1 6,3 4,2 5,2 4,1 3,1 4,3 3,1 4,1 3,15 0,15 0,15 0,15 0,15 0,7 0,0 0,
3555,10;2 0,1 1,1 2,4 3,1 2,1 3,2 2,2 1,1 3,2 2,1 3,1 1,3 2,1 1,1 3,2 2,1 1,1 2,1 1,1 0,4 1,2 0,1 2,1 1,15 0,15 0,15 0,15 0,15 0,2 0,3 3,3 5,1 4,2 5,1 4,1 3,4 0,1 2,1 3,8 5,1 4,1 3,1 4,3 3,1 2,15 0,15 0,15 0,15 0,15 0,8 0,0 0,
